Index,Clothes,Tops,Bottoms,Dresses,Outers,Goods,Accessories,Shoes
9462,1,0,0,1,0,0,0,0
9463,1,1,0,0,0,0,0,0
9464,1,1,0,0,0,0,0,0
9465,0,0,0,0,0,1,0,1
9466,0,0,0,0,0,1,1,0
9467,0,0,0,0,0,1,0,1
9468,1,1,0,0,0,0,0,0
9469,0,0,0,0,0,1,1,0
9470,0,0,0,0,0,1,0,1
9471,0,0,0,0,0,1,0,1
9472,1,1,0,0,0,0,0,0
9473,1,0,1,0,0,0,0,0
9474,0,0,0,0,0,1,0,1
9475,0,0,0,0,0,1,0,1
9476,0,0,0,0,0,1,0,1
9477,0,0,0,0,0,1,0,1
9478,1,1,0,0,0,0,0,0
9479,0,0,0,0,0,1,0,1
9480,1,1,0,0,0,0,0,0
9481,1,0,0,0,1,0,0,0
9482,0,0,0,0,0,1,0,1
9483,0,0,0,0,0,1,1,0
9484,1,1,0,0,0,0,0,0
9485,1,0,0,1,0,0,0,0
9486,1,0,1,0,0,0,0,0
9487,1,1,0,0,0,0,0,0
9488,1,1,0,0,0,0,0,0
9489,1,1,0,0,0,0,0,0
9490,1,1,0,0,0,0,0,0
9491,1,1,0,0,0,0,0,0
9492,1,0,1,0,0,0,0,0
9493,1,1,0,0,0,0,0,0
9494,0,0,0,0,0,1,0,1
9495,1,1,0,0,0,0,0,0
9496,0,0,0,0,0,1,0,1
9497,1,1,0,0,0,0,0,0
9498,0,0,0,0,0,1,0,1
9499,0,0,0,0,0,1,0,1
9500,0,0,0,0,0,1,0,1
9501,0,0,0,0,0,1,0,1
9502,1,1,0,0,0,0,0,0
9503,1,1,0,0,0,0,0,0
9504,0,0,0,0,0,1,0,1
9505,1,0,0,1,0,0,0,0
9506,0,0,0,0,0,1,0,1
9507,1,0,0,1,0,0,0,0
9508,0,0,0,0,0,1,0,1
9509,0,0,0,0,0,1,1,0
9510,0,0,0,0,0,1,0,1
9511,0,0,0,0,0,1,0,1
9512,0,0,0,0,0,1,0,1
9513,1,0,0,1,0,0,0,0
9514,1,1,0,0,0,0,0,0
9515,0,0,0,0,0,1,0,1
9516,1,1,0,0,0,0,0,0
9517,0,0,0,0,0,1,0,1
9518,1,0,1,0,0,0,0,0
9519,1,1,0,0,0,0,0,0
9520,0,0,0,0,0,1,0,1
9521,0,0,0,0,0,1,0,1
9522,1,0,0,1,0,0,0,0
9523,1,1,0,0,0,0,0,0
9524,1,0,1,0,0,0,0,0
9525,1,0,0,0,1,0,0,0
9526,1,0,0,0,1,0,0,0
9527,1,0,1,0,0,0,0,0
9528,0,0,0,0,0,1,0,1
9529,0,0,0,0,0,1,0,1
9530,1,1,0,0,0,0,0,0
9531,0,0,0,0,0,1,1,0
9532,1,1,0,0,0,0,0,0
9533,1,1,0,0,0,0,0,0
9534,1,1,0,0,0,0,0,0
9535,0,0,0,0,0,1,0,1
9536,1,1,0,0,0,0,0,0
9537,0,0,0,0,0,1,1,0
9538,0,0,0,0,0,1,1,0
9539,1,1,0,0,0,0,0,0
9540,1,0,0,0,1,0,0,0
9541,1,1,0,0,0,0,0,0
9542,0,0,0,0,0,1,0,1
9543,0,0,0,0,0,1,0,1
9544,1,0,0,0,1,0,0,0
9545,1,1,0,0,0,0,0,0
9546,1,0,0,1,0,0,0,0
9547,1,1,0,0,0,0,0,0
9548,0,0,0,0,0,1,0,1
9549,1,1,0,0,0,0,0,0
9550,1,0,0,1,0,0,0,0
9551,0,0,0,0,0,1,1,0
9552,1,1,0,0,0,0,0,0
9553,1,1,0,0,0,0,0,0
9554,0,0,0,0,0,1,0,1
9555,0,0,0,0,0,1,0,1
9556,1,1,0,0,0,0,0,0
9557,1,0,0,1,0,0,0,0
9558,0,0,0,0,0,1,1,0
9559,1,0,0,1,0,0,0,0
9560,1,0,0,0,1,0,0,0
9561,0,0,0,0,0,1,0,1
9562,1,1,0,0,0,0,0,0
9563,1,1,0,0,0,0,0,0
9564,0,0,0,0,0,1,0,1
9565,1,0,0,1,0,0,0,0
9566,1,1,0,0,0,0,0,0
9567,0,0,0,0,0,1,0,1
9568,1,0,0,0,1,0,0,0
9569,0,0,0,0,0,1,1,0
9570,1,1,0,0,0,0,0,0
9571,1,1,0,0,0,0,0,0
9572,1,0,0,0,1,0,0,0
9573,1,0,0,0,1,0,0,0
9574,0,0,0,0,0,1,0,1
9575,0,0,0,0,0,1,0,1
9576,0,0,0,0,0,1,0,1
9577,0,0,0,0,0,1,0,1
9578,0,0,0,0,0,1,1,0
9579,1,1,0,0,0,0,0,0
9580,0,0,0,0,0,1,0,1
9581,0,0,0,0,0,1,0,1
9582,1,0,0,0,1,0,0,0
9583,1,0,1,0,0,0,0,0
9584,1,0,1,0,0,0,0,0
9585,1,1,0,0,0,0,0,0
9586,0,0,0,0,0,1,0,1
9587,1,0,0,1,0,0,0,0
9588,1,0,0,0,1,0,0,0
9589,0,0,0,0,0,1,0,1
9590,0,0,0,0,0,1,0,1
9591,0,0,0,0,0,1,0,1
9592,0,0,0,0,0,1,1,0
9593,1,0,0,0,1,0,0,0
9594,1,1,0,0,0,0,0,0
9595,1,0,1,0,0,0,0,0
9596,1,0,1,0,0,0,0,0
9597,1,1,0,0,0,0,0,0
9598,0,0,0,0,0,1,0,1
9599,0,0,0,0,0,1,1,0
9600,0,0,0,0,0,1,0,1
9601,1,1,0,0,0,0,0,0
9602,1,0,0,1,0,0,0,0
9603,1,1,0,0,0,0,0,0
9604,0,0,0,0,0,1,0,1
9605,1,1,0,0,0,0,0,0
9606,1,0,0,1,0,0,0,0
9607,1,0,0,0,1,0,0,0
9608,1,1,0,0,0,0,0,0
9609,0,0,0,0,0,1,0,1
9610,1,0,0,0,1,0,0,0
9611,1,1,0,0,0,0,0,0
9612,0,0,0,0,0,1,1,0
9613,0,0,0,0,0,1,0,1
9614,1,0,0,0,1,0,0,0
9615,1,0,0,0,1,0,0,0
9616,1,1,0,0,0,0,0,0
9617,0,0,0,0,0,1,0,1
9618,1,0,1,0,0,0,0,0
9619,1,0,1,0,0,0,0,0
9620,0,0,0,0,0,1,0,1
9621,1,1,0,0,0,0,0,0
9622,1,0,1,0,0,0,0,0
9623,1,1,0,0,0,0,0,0
9624,1,0,0,1,0,0,0,0
9625,1,0,0,1,0,0,0,0
9626,1,1,0,0,0,0,0,0
9627,1,0,1,0,0,0,0,0
9628,1,1,0,0,0,0,0,0
9629,0,0,0,0,0,1,1,0
9630,0,0,0,0,0,1,0,1
9631,1,0,0,1,0,0,0,0
9632,0,0,0,0,0,1,0,1
9633,0,0,0,0,0,1,0,1
9634,1,0,0,0,1,0,0,0
9635,0,0,0,0,0,1,0,1
9636,0,0,0,0,0,1,0,1
9637,1,0,0,1,0,0,0,0
9638,1,0,0,0,1,0,0,0
9639,1,0,0,1,0,0,0,0
9640,1,0,0,0,1,0,0,0
9641,0,0,0,0,0,1,1,0
9642,0,0,0,0,0,1,1,0
9643,0,0,0,0,0,1,0,1
9644,0,0,0,0,0,1,0,1
9645,1,0,0,0,1,0,0,0
9646,1,0,0,1,0,0,0,0
9647,1,0,0,0,1,0,0,0
9648,1,0,1,0,0,0,0,0
9649,1,1,0,0,0,0,0,0
9650,0,0,0,0,0,1,1,0
9651,1,1,0,0,0,0,0,0
9652,1,1,0,0,0,0,0,0
9653,0,0,0,0,0,1,1,0
9654,0,0,0,0,0,1,1,0
9655,1,0,1,0,0,0,0,0
9656,1,1,0,0,0,0,0,0
9657,1,1,0,0,0,0,0,0
9658,0,0,0,0,0,1,0,1
9659,1,1,0,0,0,0,0,0
9660,1,1,0,0,0,0,0,0
9661,1,1,0,0,0,0,0,0
9662,1,1,0,0,0,0,0,0
9663,0,0,0,0,0,1,1,0
9664,1,1,0,0,0,0,0,0
9665,1,1,0,0,0,0,0,0
9666,1,1,0,0,0,0,0,0
9667,1,0,0,1,0,0,0,0
9668,1,0,1,0,0,0,0,0
9669,0,0,0,0,0,1,0,1
9670,1,1,0,0,0,0,0,0
9671,0,0,0,0,0,1,0,1
9672,1,1,0,0,0,0,0,0
9673,0,0,0,0,0,1,1,0
9674,1,1,0,0,0,0,0,0
9675,1,0,0,1,0,0,0,0
9676,0,0,0,0,0,1,0,1
9677,0,0,0,0,0,1,0,1
9678,1,0,0,0,1,0,0,0
9679,0,0,0,0,0,1,0,1
9680,1,0,0,1,0,0,0,0
9681,0,0,0,0,0,1,0,1
9682,1,1,0,0,0,0,0,0
9683,0,0,0,0,0,1,0,1
9684,1,1,0,0,0,0,0,0
9685,1,1,0,0,0,0,0,0
9686,0,0,0,0,0,1,0,1
9687,1,0,0,0,1,0,0,0
9688,1,1,0,0,0,0,0,0
9689,0,0,0,0,0,1,1,0
9690,0,0,0,0,0,1,0,1
9691,1,0,1,0,0,0,0,0
9692,1,0,0,0,1,0,0,0
9693,1,0,0,1,0,0,0,0
9694,0,0,0,0,0,1,0,1
9695,0,0,0,0,0,1,0,1
9696,1,1,0,0,0,0,0,0
9697,0,0,0,0,0,1,0,1
9698,0,0,0,0,0,1,0,1
9699,0,0,0,0,0,1,0,1
9700,0,0,0,0,0,1,0,1
9701,0,0,0,0,0,1,0,1
9702,0,0,0,0,0,1,0,1
9703,1,0,0,1,0,0,0,0
9704,1,0,1,0,0,0,0,0
9705,0,0,0,0,0,1,0,1
9706,1,1,0,0,0,0,0,0
9707,1,1,0,0,0,0,0,0
9708,1,0,1,0,0,0,0,0
9709,0,0,0,0,0,1,0,1
9710,1,1,0,0,0,0,0,0
9711,1,1,0,0,0,0,0,0
9712,1,0,1,0,0,0,0,0
9713,1,1,0,0,0,0,0,0
9714,0,0,0,0,0,1,0,1
9715,1,1,0,0,0,0,0,0
9716,1,0,0,1,0,0,0,0
9717,0,0,0,0,0,1,1,0
9718,1,0,0,0,1,0,0,0
9719,0,0,0,0,0,1,1,0
9720,0,0,0,0,0,1,0,1
9721,1,1,0,0,0,0,0,0
9722,1,0,0,1,0,0,0,0
9723,1,0,0,0,1,0,0,0
9724,1,1,0,0,0,0,0,0
9725,0,0,0,0,0,1,1,0
9726,0,0,0,0,0,1,0,1
9727,1,0,0,1,0,0,0,0
9728,0,0,0,0,0,1,0,1
9729,1,0,0,0,1,0,0,0
9730,1,0,1,0,0,0,0,0
9731,0,0,0,0,0,1,0,1
9732,0,0,0,0,0,1,1,0
9733,1,1,0,0,0,0,0,0
9734,1,0,0,0,1,0,0,0
9735,0,0,0,0,0,1,0,1
9736,0,0,0,0,0,1,0,1
9737,1,1,0,0,0,0,0,0
9738,1,0,0,0,1,0,0,0
9739,1,1,0,0,0,0,0,0
9740,1,0,0,0,1,0,0,0
9741,0,0,0,0,0,1,1,0
9742,1,1,0,0,0,0,0,0
9743,0,0,0,0,0,1,1,0
9744,1,0,1,0,0,0,0,0
9745,1,1,0,0,0,0,0,0
9746,0,0,0,0,0,1,0,1
9747,0,0,0,0,0,1,0,1
9748,1,0,0,1,0,0,0,0
9749,0,0,0,0,0,1,0,1
9750,0,0,0,0,0,1,0,1
9751,0,0,0,0,0,1,1,0
9752,0,0,0,0,0,1,0,1
9753,1,1,0,0,0,0,0,0
9754,1,0,0,0,1,0,0,0
9755,0,0,0,0,0,1,0,1
9756,1,1,0,0,0,0,0,0
9757,0,0,0,0,0,1,0,1
9758,0,0,0,0,0,1,1,0
9759,1,0,0,1,0,0,0,0
9760,0,0,0,0,0,1,0,1
9761,1,0,1,0,0,0,0,0
9762,0,0,0,0,0,1,1,0
9763,1,0,0,1,0,0,0,0
9764,1,1,0,0,0,0,0,0
9765,1,1,0,0,0,0,0,0
9766,1,1,0,0,0,0,0,0
9767,1,1,0,0,0,0,0,0
9768,0,0,0,0,0,1,0,1
9769,1,1,0,0,0,0,0,0
9770,0,0,0,0,0,1,0,1
9771,0,0,0,0,0,1,1,0
9772,0,0,0,0,0,1,0,1
9773,1,1,0,0,0,0,0,0
9774,1,0,0,1,0,0,0,0
9775,1,1,0,0,0,0,0,0
9776,0,0,0,0,0,1,0,1
9777,0,0,0,0,0,1,0,1
9778,1,1,0,0,0,0,0,0
9779,1,0,1,0,0,0,0,0
9780,1,0,0,1,0,0,0,0
9781,1,1,0,0,0,0,0,0
9782,1,0,0,1,0,0,0,0
9783,1,0,0,0,1,0,0,0
9784,0,0,0,0,0,1,0,1
9785,0,0,0,0,0,1,0,1
9786,1,0,0,0,1,0,0,0
9787,0,0,0,0,0,1,1,0
9788,0,0,0,0,0,1,1,0
9789,1,0,1,0,0,0,0,0
9790,0,0,0,0,0,1,0,1
9791,0,0,0,0,0,1,1,0
9792,1,1,0,0,0,0,0,0
9793,1,0,0,0,1,0,0,0
9794,1,1,0,0,0,0,0,0
9795,1,0,0,0,1,0,0,0
9796,1,1,0,0,0,0,0,0
9797,1,0,0,1,0,0,0,0
9798,1,1,0,0,0,0,0,0
9799,1,1,0,0,0,0,0,0
9800,1,0,0,0,1,0,0,0
9801,0,0,0,0,0,1,0,1
9802,0,0,0,0,0,1,0,1
9803,1,0,1,0,0,0,0,0
9804,0,0,0,0,0,1,1,0
9805,1,1,0,0,0,0,0,0
9806,1,0,0,1,0,0,0,0
9807,1,1,0,0,0,0,0,0
9808,1,0,1,0,0,0,0,0
9809,1,0,0,1,0,0,0,0
9810,1,1,0,0,0,0,0,0
9811,1,1,0,0,0,0,0,0
9812,1,1,0,0,0,0,0,0
9813,0,0,0,0,0,1,0,1
9814,0,0,0,0,0,1,0,1
9815,1,0,0,0,1,0,0,0
9816,1,1,0,0,0,0,0,0
9817,1,1,0,0,0,0,0,0
9818,1,1,0,0,0,0,0,0
9819,1,0,0,1,0,0,0,0
9820,1,1,0,0,0,0,0,0
9821,0,0,0,0,0,1,1,0
9822,0,0,0,0,0,1,0,1
9823,1,0,0,0,1,0,0,0
9824,0,0,0,0,0,1,0,1
9825,0,0,0,0,0,1,0,1
9826,1,1,0,0,0,0,0,0
9827,1,0,1,0,0,0,0,0
9828,1,0,0,1,0,0,0,0
9829,0,0,0,0,0,1,1,0
9830,1,0,1,0,0,0,0,0
9831,1,0,0,0,1,0,0,0
9832,1,0,0,1,0,0,0,0
9833,0,0,0,0,0,1,0,1
9834,0,0,0,0,0,1,0,1
9835,1,1,0,0,0,0,0,0
9836,1,1,0,0,0,0,0,0
9837,0,0,0,0,0,1,0,1
9838,0,0,0,0,0,1,0,1
9839,1,0,0,1,0,0,0,0
9840,1,0,1,0,0,0,0,0
9841,1,1,0,0,0,0,0,0
9842,1,1,0,0,0,0,0,0
9843,0,0,0,0,0,1,1,0
9844,1,0,0,1,0,0,0,0
9845,0,0,0,0,0,1,0,1
9846,1,0,1,0,0,0,0,0
9847,1,0,0,1,0,0,0,0
9848,1,0,0,0,1,0,0,0
9849,1,1,0,0,0,0,0,0
9850,0,0,0,0,0,1,0,1
9851,1,1,0,0,0,0,0,0
9852,1,1,0,0,0,0,0,0
9853,1,1,0,0,0,0,0,0
9854,1,0,1,0,0,0,0,0
9855,1,0,0,1,0,0,0,0
9856,0,0,0,0,0,1,0,1
9857,1,0,0,1,0,0,0,0
9858,1,0,1,0,0,0,0,0
9859,1,0,1,0,0,0,0,0
9860,1,1,0,0,0,0,0,0
9861,1,1,0,0,0,0,0,0
9862,0,0,0,0,0,1,0,1
9863,0,0,0,0,0,1,0,1
9864,1,0,1,0,0,0,0,0
9865,1,1,0,0,0,0,0,0
9866,0,0,0,0,0,1,0,1
9867,0,0,0,0,0,1,0,1
9868,1,1,0,0,0,0,0,0
9869,0,0,0,0,0,1,0,1
9870,0,0,0,0,0,1,0,1
9871,0,0,0,0,0,1,0,1
9872,0,0,0,0,0,1,0,1
9873,1,1,0,0,0,0,0,0
9874,0,0,0,0,0,1,0,1
9875,1,0,1,0,0,0,0,0
9876,1,1,0,0,0,0,0,0
9877,1,0,0,1,0,0,0,0
9878,1,0,0,1,0,0,0,0
9879,0,0,0,0,0,1,1,0
9880,0,0,0,0,0,1,0,1
9881,1,1,0,0,0,0,0,0
9882,1,1,0,0,0,0,0,0
9883,1,0,0,1,0,0,0,0
9884,0,0,0,0,0,1,1,0
9885,0,0,0,0,0,1,1,0
9886,1,1,0,0,0,0,0,0
9887,1,0,0,1,0,0,0,0
9888,0,0,0,0,0,1,0,1
9889,0,0,0,0,0,1,0,1
9890,1,1,0,0,0,0,0,0
9891,1,1,0,0,0,0,0,0
9892,1,0,0,0,1,0,0,0
9893,1,1,0,0,0,0,0,0
9894,1,1,0,0,0,0,0,0
9895,1,1,0,0,0,0,0,0
9896,1,0,0,0,1,0,0,0
9897,0,0,0,0,0,1,0,1
9898,1,0,0,1,0,0,0,0
9899,0,0,0,0,0,1,0,1
9900,1,0,0,0,1,0,0,0
9901,1,0,1,0,0,0,0,0
9902,1,1,0,0,0,0,0,0
9903,1,0,0,0,1,0,0,0
9904,0,0,0,0,0,1,0,1
9905,1,1,0,0,0,0,0,0
9906,0,0,0,0,0,1,0,1
9907,1,1,0,0,0,0,0,0
9908,0,0,0,0,0,1,0,1
9909,1,0,0,1,0,0,0,0
9910,1,1,0,0,0,0,0,0
9911,0,0,0,0,0,1,1,0
9912,1,0,1,0,0,0,0,0
9913,1,1,0,0,0,0,0,0
9914,0,0,0,0,0,1,0,1
9915,0,0,0,0,0,1,1,0
9916,0,0,0,0,0,1,0,1
9917,1,1,0,0,0,0,0,0
9918,1,0,0,1,0,0,0,0
9919,1,1,0,0,0,0,0,0
9920,1,0,0,1,0,0,0,0
9921,0,0,0,0,0,1,0,1
9922,0,0,0,0,0,1,0,1
9923,0,0,0,0,0,1,0,1
9924,0,0,0,0,0,1,1,0
9925,0,0,0,0,0,1,0,1
9926,1,0,0,1,0,0,0,0
9927,0,0,0,0,0,1,1,0
9928,1,0,1,0,0,0,0,0
9929,1,0,0,0,1,0,0,0
9930,1,1,0,0,0,0,0,0
9931,0,0,0,0,0,1,1,0
9932,1,1,0,0,0,0,0,0
9933,1,0,1,0,0,0,0,0
9934,1,0,0,0,1,0,0,0
9935,0,0,0,0,0,1,0,1
9936,0,0,0,0,0,1,0,1
9937,1,0,0,1,0,0,0,0
9938,1,1,0,0,0,0,0,0
9939,1,1,0,0,0,0,0,0
9940,1,1,0,0,0,0,0,0
9941,0,0,0,0,0,1,0,1
9942,1,1,0,0,0,0,0,0
9943,0,0,0,0,0,1,1,0
9944,0,0,0,0,0,1,0,1
9945,0,0,0,0,0,1,0,1
9946,1,1,0,0,0,0,0,0
9947,0,0,0,0,0,1,0,1
9948,1,0,0,1,0,0,0,0
9949,0,0,0,0,0,1,1,0
9950,1,1,0,0,0,0,0,0
9951,1,0,0,1,0,0,0,0
9952,1,1,0,0,0,0,0,0
9953,1,0,1,0,0,0,0,0
9954,1,1,0,0,0,0,0,0
9955,1,1,0,0,0,0,0,0
9956,1,1,0,0,0,0,0,0
9957,1,0,0,1,0,0,0,0
9958,1,0,0,1,0,0,0,0
9959,1,0,1,0,0,0,0,0
9960,1,1,0,0,0,0,0,0
9961,1,0,0,0,1,0,0,0
9962,0,0,0,0,0,1,0,1
9963,1,0,0,1,0,0,0,0
9964,1,1,0,0,0,0,0,0
9965,0,0,0,0,0,1,0,1
9966,0,0,0,0,0,1,0,1
9967,1,1,0,0,0,0,0,0
9968,1,1,0,0,0,0,0,0
9969,1,1,0,0,0,0,0,0
9970,1,1,0,0,0,0,0,0
9971,0,0,0,0,0,1,0,1
9972,1,1,0,0,0,0,0,0
9973,1,0,0,0,1,0,0,0
9974,1,0,1,0,0,0,0,0
9975,0,0,0,0,0,1,0,1
9976,0,0,0,0,0,1,0,1
9977,1,0,1,0,0,0,0,0
9978,1,1,0,0,0,0,0,0
9979,0,0,0,0,0,1,0,1
9980,0,0,0,0,0,1,0,1
9981,1,1,0,0,0,0,0,0
9982,0,0,0,0,0,1,1,0
9983,1,0,0,1,0,0,0,0
9984,0,0,0,0,0,1,0,1
9985,1,0,0,1,0,0,0,0
9986,0,0,0,0,0,1,0,1
9987,1,0,0,1,0,0,0,0
9988,1,0,1,0,0,0,0,0
9989,1,0,0,1,0,0,0,0
9990,0,0,0,0,0,1,0,1
9991,0,0,0,0,0,1,0,1
9992,0,0,0,0,0,1,0,1
9993,1,0,0,0,1,0,0,0
9994,1,0,0,0,1,0,0,0
9995,0,0,0,0,0,1,0,1
9996,0,0,0,0,0,1,0,1
9997,1,1,0,0,0,0,0,0
9998,1,1,0,0,0,0,0,0
9999,1,1,0,0,0,0,0,0
10000,0,0,0,0,0,1,1,0
10001,0,0,0,0,0,1,0,1
10002,1,1,0,0,0,0,0,0
10003,0,0,0,0,0,1,1,0
10004,0,0,0,0,0,1,0,1
10005,0,0,0,0,0,1,0,1
10006,1,1,0,0,0,0,0,0
10007,1,1,0,0,0,0,0,0
10008,0,0,0,0,0,1,0,1
10009,1,0,0,1,0,0,0,0
10010,0,0,0,0,0,1,0,1
10011,0,0,0,0,0,1,0,1
10012,1,0,1,0,0,0,0,0
10013,1,0,0,1,0,0,0,0
10014,0,0,0,0,0,1,0,1
10015,1,0,0,0,1,0,0,0
10016,1,0,1,0,0,0,0,0
10017,0,0,0,0,0,1,0,1
10018,1,0,0,1,0,0,0,0
10019,1,1,0,0,0,0,0,0
10020,0,0,0,0,0,1,1,0
10021,1,1,0,0,0,0,0,0
10022,0,0,0,0,0,1,0,1
10023,1,0,0,1,0,0,0,0
10024,1,0,0,0,1,0,0,0
10025,0,0,0,0,0,1,0,1
10026,1,0,1,0,0,0,0,0
10027,1,1,0,0,0,0,0,0
10028,1,0,0,1,0,0,0,0
10029,1,1,0,0,0,0,0,0
10030,0,0,0,0,0,1,1,0
10031,0,0,0,0,0,1,0,1
10032,1,0,0,1,0,0,0,0
10033,0,0,0,0,0,1,1,0
10034,1,1,0,0,0,0,0,0
10035,1,1,0,0,0,0,0,0
10036,0,0,0,0,0,1,0,1
10037,0,0,0,0,0,1,0,1
10038,0,0,0,0,0,1,0,1
10039,0,0,0,0,0,1,0,1
10040,0,0,0,0,0,1,0,1
10041,1,0,1,0,0,0,0,0
10042,1,1,0,0,0,0,0,0
10043,1,1,0,0,0,0,0,0
10044,0,0,0,0,0,1,0,1
10045,1,1,0,0,0,0,0,0
10046,1,1,0,0,0,0,0,0
10047,1,1,0,0,0,0,0,0
10048,1,1,0,0,0,0,0,0
10049,0,0,0,0,0,1,0,1
10050,1,0,0,1,0,0,0,0
10051,0,0,0,0,0,1,0,1
10052,0,0,0,0,0,1,1,0
10053,0,0,0,0,0,1,0,1
10054,0,0,0,0,0,1,0,1
10055,0,0,0,0,0,1,0,1
10056,0,0,0,0,0,1,0,1
10057,1,0,1,0,0,0,0,0
10058,0,0,0,0,0,1,0,1
10059,0,0,0,0,0,1,0,1
10060,0,0,0,0,0,1,1,0
10061,1,0,0,1,0,0,0,0
10062,1,1,0,0,0,0,0,0
10063,1,0,1,0,0,0,0,0
10064,1,0,1,0,0,0,0,0
10065,1,1,0,0,0,0,0,0
10066,1,0,0,1,0,0,0,0
10067,1,0,0,1,0,0,0,0
10068,1,0,1,0,0,0,0,0
10069,1,1,0,0,0,0,0,0
10070,0,0,0,0,0,1,0,1
10071,0,0,0,0,0,1,1,0
10072,0,0,0,0,0,1,0,1
10073,0,0,0,0,0,1,0,1
10074,1,0,1,0,0,0,0,0
10075,1,1,0,0,0,0,0,0
10076,1,1,0,0,0,0,0,0
10077,1,1,0,0,0,0,0,0
10078,1,0,0,1,0,0,0,0
10079,1,1,0,0,0,0,0,0
10080,1,1,0,0,0,0,0,0
10081,0,0,0,0,0,1,1,0
10082,0,0,0,0,0,1,1,0
10083,0,0,0,0,0,1,0,1
10084,0,0,0,0,0,1,0,1
10085,1,0,0,1,0,0,0,0
10086,1,1,0,0,0,0,0,0
10087,0,0,0,0,0,1,0,1
10088,0,0,0,0,0,1,0,1
10089,1,0,0,1,0,0,0,0
10090,1,1,0,0,0,0,0,0
10091,1,0,0,0,1,0,0,0
10092,0,0,0,0,0,1,1,0
10093,0,0,0,0,0,1,0,1
10094,1,1,0,0,0,0,0,0
10095,0,0,0,0,0,1,1,0
10096,1,0,0,1,0,0,0,0
10097,1,1,0,0,0,0,0,0
10098,0,0,0,0,0,1,0,1
10099,1,0,1,0,0,0,0,0
10100,0,0,0,0,0,1,0,1
10101,1,0,1,0,0,0,0,0
10102,0,0,0,0,0,1,0,1
10103,1,1,0,0,0,0,0,0
10104,1,0,0,0,1,0,0,0
10105,1,0,1,0,0,0,0,0
10106,1,1,0,0,0,0,0,0
10107,0,0,0,0,0,1,0,1
10108,0,0,0,0,0,1,1,0
10109,1,0,1,0,0,0,0,0
10110,1,0,1,0,0,0,0,0
10111,0,0,0,0,0,1,0,1
10112,0,0,0,0,0,1,0,1
10113,1,1,0,0,0,0,0,0
10114,0,0,0,0,0,1,0,1
10115,1,0,0,0,1,0,0,0
10116,0,0,0,0,0,1,0,1
10117,1,0,0,0,1,0,0,0
10118,1,1,0,0,0,0,0,0
10119,0,0,0,0,0,1,0,1
10120,0,0,0,0,0,1,0,1
10121,0,0,0,0,0,1,0,1
10122,1,1,0,0,0,0,0,0
10123,0,0,0,0,0,1,0,1
10124,1,1,0,0,0,0,0,0
10125,1,0,0,1,0,0,0,0
10126,0,0,0,0,0,1,0,1
10127,1,1,0,0,0,0,0,0
10128,0,0,0,0,0,1,0,1
10129,1,0,1,0,0,0,0,0
10130,0,0,0,0,0,1,0,1
10131,1,1,0,0,0,0,0,0
10132,1,0,1,0,0,0,0,0
10133,0,0,0,0,0,1,0,1
10134,1,1,0,0,0,0,0,0
10135,0,0,0,0,0,1,0,1
10136,1,0,0,1,0,0,0,0
10137,0,0,0,0,0,1,0,1
10138,1,0,0,1,0,0,0,0
10139,0,0,0,0,0,1,0,1
10140,1,0,0,1,0,0,0,0
10141,1,1,0,0,0,0,0,0
10142,0,0,0,0,0,1,0,1
10143,1,1,0,0,0,0,0,0
10144,0,0,0,0,0,1,0,1
10145,1,0,1,0,0,0,0,0
10146,1,0,1,0,0,0,0,0
10147,1,1,0,0,0,0,0,0
10148,1,0,1,0,0,0,0,0
10149,1,0,0,1,0,0,0,0
10150,1,1,0,0,0,0,0,0
10151,1,0,0,0,1,0,0,0
10152,0,0,0,0,0,1,1,0
10153,1,0,0,0,1,0,0,0
10154,1,0,1,0,0,0,0,0
10155,1,0,0,1,0,0,0,0
10156,1,1,0,0,0,0,0,0
10157,1,1,0,0,0,0,0,0
10158,1,1,0,0,0,0,0,0
10159,1,1,0,0,0,0,0,0
10160,0,0,0,0,0,1,0,1
10161,0,0,0,0,0,1,0,1
10162,0,0,0,0,0,1,1,0
10163,1,1,0,0,0,0,0,0
10164,0,0,0,0,0,1,0,1
10165,0,0,0,0,0,1,0,1
10166,1,1,0,0,0,0,0,0
10167,0,0,0,0,0,1,1,0
10168,1,1,0,0,0,0,0,0
10169,0,0,0,0,0,1,1,0
10170,1,0,0,1,0,0,0,0
10171,0,0,0,0,0,1,0,1
10172,1,1,0,0,0,0,0,0
10173,0,0,0,0,0,1,0,1
10174,0,0,0,0,0,1,1,0
10175,1,0,0,1,0,0,0,0
10176,1,1,0,0,0,0,0,0
10177,0,0,0,0,0,1,0,1
10178,0,0,0,0,0,1,1,0
10179,1,0,0,1,0,0,0,0
10180,0,0,0,0,0,1,0,1
10181,1,1,0,0,0,0,0,0
10182,0,0,0,0,0,1,0,1
10183,0,0,0,0,0,1,0,1
10184,0,0,0,0,0,1,1,0
10185,1,0,1,0,0,0,0,0
10186,1,0,0,1,0,0,0,0
10187,0,0,0,0,0,1,1,0
10188,1,0,0,0,1,0,0,0
10189,0,0,0,0,0,1,0,1
10190,0,0,0,0,0,1,0,1
10191,1,1,0,0,0,0,0,0
10192,1,0,0,1,0,0,0,0
10193,1,1,0,0,0,0,0,0
10194,1,1,0,0,0,0,0,0
10195,1,1,0,0,0,0,0,0
